league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,True,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,False,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,True,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,False,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,False,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,True,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,False,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,False,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,True,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,True,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,True,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,True,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,False,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,True,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,True,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,False,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,True,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,False,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,False,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,True,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,False,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,True,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,True,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,False,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,True,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,False,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,True,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,False,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,True,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,False,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,True,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,False,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,True,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,True,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,False,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,True,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,False,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,True,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,True,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,False,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,True,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,False,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,True,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,False,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,False,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,True,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,True,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,False,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,True,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,False,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,True,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,False,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,True,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,True,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,False,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,True,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,False,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,True,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,False,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,False,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,True,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,True,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,True,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,False,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,True,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,True,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,False,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,True,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,False,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,True,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,False,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,True,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,False,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,False,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,True,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,True,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,True,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,False,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,True,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,False,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,True,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,False,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9651,Shimizu S-Pulse,True,5,0,2,3,7,14,2,0.13333333333333333,0.5599999999999999,0.0,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,True,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9647,Kawasaki Frontale,False,5,1,3,1,5,4,6,0.4,0.4,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9656,Kashima Antlers,True,5,2,2,1,7,5,8,0.5333333333333333,0.5599999999999999,0.6,2019-02-22
JPN1,2021,2020-02-21,9655,Gamba Osaka,False,5,2,0,3,12,12,6,0.4,0.96,0.040000000000000036,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,False,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9648,FC Tokyo,True,5,3,2,0,7,3,11,0.7333333333333333,0.5599999999999999,0.76,2019-02-22
JPN1,2021,2020-02-21,9661,Shonan Bellmare,False,5,3,0,2,9,6,9,0.6,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,True,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9657,Sanfrecce Hiroshima,False,5,3,2,0,4,1,11,0.7333333333333333,0.32,0.92,2019-02-22
JPN1,2021,2020-02-21,9650,Cerezo Osaka,True,5,2,0,3,4,5,6,0.4,0.32,0.6,2019-02-22
JPN1,2021,2020-02-21,9666,Vegalta Sendai,False,5,0,1,4,3,9,1,0.06666666666666667,0.24,0.28,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,True,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9658,Sagan Tosu,True,5,1,1,3,1,7,4,0.26666666666666666,0.08,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,False,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9664,Vissel Kobe,True,5,3,1,1,9,6,10,0.6666666666666666,0.72,0.52,2019-02-22
JPN1,2021,2020-02-21,9649,Yokohama F. Marinos,False,5,2,2,1,7,7,8,0.5333333333333333,0.5599999999999999,0.44000000000000006,2019-02-22
JPN1,2021,2020-02-21,9652,Hokkaido Consadole Sapporo,True,5,2,0,3,8,11,6,0.4,0.64,0.11999999999999988,2019-02-22
JPN1,2021,2020-02-21,9663,Nagoya Grampus,False,5,4,0,1,13,3,12,0.8,1.0,0.76,2019-02-22
JPN1,2021,2020-02-21,9654,Urawa Red Diamonds,True,5,2,2,1,4,4,8,0.5333333333333333,0.32,0.6799999999999999,2019-02-22
JPN1,2021,2020-02-21,9667,Oita Trinita,False,5,3,0,2,6,4,9,0.6,0.48,0.6799999999999999,2019-02-22
