league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
D1,2223,2022-08-05,9267,Ein Frankfurt,True,5,0,3,2,5,9,3,0.2,0.4,0.28,2022-05-14
D1,2223,2022-08-05,9265,Bayern Munich,False,5,2,2,1,11,8,8,0.5333333333333333,0.8800000000000001,0.36,2022-05-14
D1,2223,2022-08-06,9272,Wolfsburg,True,5,2,2,1,10,9,8,0.5333333333333333,0.8,0.28,2022-05-14
D1,2223,2022-08-06,9268,Werder Bremen,False,5,0,1,4,3,10,1,0.06666666666666667,0.24,0.19999999999999996,2021-05-22
D1,2223,2022-08-06,9274,Union Berlin,True,5,4,1,0,12,5,13,0.8666666666666667,0.96,0.6,2022-05-14
D1,2223,2022-08-06,9285,Hertha,False,5,2,1,2,6,5,7,0.4666666666666667,0.48,0.6,2022-05-14
D1,2223,2022-08-06,9283,Bochum,True,5,2,0,3,8,12,6,0.4,0.64,0.040000000000000036,2022-05-14
D1,2223,2022-08-06,9278,Mainz,False,5,2,2,1,7,9,8,0.5333333333333333,0.5599999999999999,0.28,2022-05-14
D1,2223,2022-08-06,9280,M'gladbach,True,5,2,2,1,13,9,8,0.5333333333333333,1.0,0.28,2022-05-14
D1,2223,2022-08-06,9271,Heidenheim,False,5,0,2,3,8,15,2,0.13333333333333333,0.64,0.0,2022-05-14
D1,2223,2022-08-06,9277,Dortmund,True,5,3,0,2,15,10,9,0.6,1.0,0.19999999999999996,2022-05-14
D1,2223,2022-08-06,9273,Leverkusen,False,5,4,0,1,12,5,12,0.8,0.96,0.6,2022-05-14
D1,2223,2022-08-06,9270,Augsburg,True,5,2,0,3,5,10,6,0.4,0.4,0.19999999999999996,2022-05-14
D1,2223,2022-08-06,9269,Freiburg,False,5,2,1,2,12,12,7,0.4666666666666667,0.96,0.040000000000000036,2022-05-14
D1,2223,2022-08-07,9279,FC Koln,True,5,3,0,2,11,6,9,0.6,0.8800000000000001,0.52,2022-05-14
D1,2223,2022-08-07,9286,Schalke 04,False,5,1,0,4,7,11,3,0.2,0.5599999999999999,0.11999999999999988,2021-05-22
D1,2223,2022-08-07,9275,Stuttgart,True,5,1,3,1,5,6,6,0.4,0.4,0.52,2022-05-14
D1,2223,2022-08-07,9266,RB Leipzig,False,5,2,1,2,8,6,7,0.4666666666666667,0.64,0.52,2022-05-14
D1,2223,2022-08-12,9269,Freiburg,True,5,2,1,2,13,12,7,0.4666666666666667,1.0,0.040000000000000036,2022-08-06
D1,2223,2022-08-12,9277,Dortmund,False,5,3,0,2,10,9,9,0.6,0.8,0.28,2022-08-06
D1,2223,2022-08-13,9273,Leverkusen,True,5,4,0,1,12,5,12,0.8,0.96,0.6,2022-08-06
