league_code,season,match_date,team_id,team_name,is_home,matches_played,wins,draws,losses,goals_scored,goals_conceded,points,form_rating,attack_form,defense_form,last_match_date
P1,2324,2023-08-11,8808,Sp Braga,True,5,3,1,1,13,6,10,0.6666666666666666,1.0,0.52,2023-05-27
P1,2324,2023-08-11,8816,Famalicao,False,5,0,2,3,6,10,2,0.13333333333333333,0.48,0.19999999999999996,2023-05-26
P1,2324,2023-08-12,8817,Gil Vicente,True,5,2,0,3,6,7,6,0.4,0.48,0.44000000000000006,2023-05-27
P1,2324,2023-08-12,8810,Portimonense,False,5,0,1,4,3,13,1,0.06666666666666667,0.24,0.0,2023-05-27
P1,2324,2023-08-12,8820,Farense,True,5,1,2,2,4,11,5,0.3333333333333333,0.32,0.11999999999999988,2021-05-19
P1,2324,2023-08-12,9443,Casa Pia,False,5,0,2,3,4,7,2,0.13333333333333333,0.32,0.44000000000000006,2023-05-27
P1,2324,2023-08-12,8801,Sp Lisbon,True,5,4,1,0,12,5,13,0.8666666666666667,0.96,0.6,2023-05-26
P1,2324,2023-08-12,8802,Vizela,False,5,0,1,4,2,8,1,0.06666666666666667,0.16,0.36,2023-05-26
P1,2324,2023-08-13,8821,Rio Ave,True,5,1,2,2,6,8,5,0.3333333333333333,0.48,0.36,2023-05-26
P1,2324,2023-08-13,8822,Aves,False,5,3,0,2,6,6,9,0.6,0.48,0.52,2023-05-27
P1,2324,2023-08-13,8804,Estoril,True,5,3,1,1,10,4,10,0.6666666666666666,0.8,0.6799999999999999,2023-05-27
P1,2324,2023-08-13,8809,Guimaraes,False,5,4,0,1,7,4,12,0.8,0.5599999999999999,0.6799999999999999,2023-05-27
P1,2324,2023-08-13,8803,Arouca,True,5,2,0,3,3,4,6,0.4,0.24,0.6799999999999999,2023-05-27
P1,2324,2023-08-13,8804,Estoril,False,5,3,1,1,10,4,10,0.6666666666666666,0.8,0.6799999999999999,2023-05-27
P1,2324,2023-08-14,8805,Moreirense,True,5,2,0,3,7,5,6,0.4,0.5599999999999999,0.6,2022-05-14
P1,2324,2023-08-14,8813,Porto,False,5,5,0,0,11,3,15,1.0,0.8800000000000001,0.76,2023-05-27
P1,2324,2023-08-14,8818,Boavista,True,5,2,1,2,7,6,7,0.4666666666666667,0.5599999999999999,0.52,2023-05-27
P1,2324,2023-08-14,8806,Benfica,False,5,4,1,0,13,3,13,0.8666666666666667,1.0,0.76,2023-05-27
P1,2324,2023-08-18,9443,Casa Pia,True,5,1,2,2,7,6,5,0.3333333333333333,0.5599999999999999,0.52,2023-08-12
P1,2324,2023-08-18,8801,Sp Lisbon,False,5,4,1,0,13,6,13,0.8666666666666667,1.0,0.52,2023-08-12
P1,2324,2023-08-19,8809,Guimaraes,True,5,4,0,1,6,3,12,0.8,0.48,0.76,2023-08-13
P1,2324,2023-08-19,8817,Gil Vicente,False,5,3,0,2,11,5,9,0.6,0.8800000000000001,0.6,2023-08-12
P1,2324,2023-08-19,8822,Aves,True,5,2,0,3,5,8,6,0.4,0.4,0.36,2023-08-13
P1,2324,2023-08-19,8808,Sp Braga,False,5,2,1,2,10,7,7,0.4666666666666667,0.8,0.44000000000000006,2023-08-11
P1,2324,2023-08-19,8806,Benfica,True,5,3,1,1,13,6,10,0.6666666666666666,1.0,0.52,2023-08-14
P1,2324,2023-08-19,8804,Estoril,False,5,2,1,2,10,8,7,0.4666666666666667,0.8,0.36,2023-08-13
P1,2324,2023-08-19,8810,Portimonense,True,5,0,1,4,2,14,1,0.06666666666666667,0.16,0.0,2023-08-12
P1,2324,2023-08-19,8818,Boavista,False,5,3,1,1,10,7,10,0.6666666666666666,0.8,0.44000000000000006,2023-08-14
P1,2324,2023-08-20,8804,Estoril,True,5,1,1,3,8,10,4,0.26666666666666666,0.64,0.19999999999999996,2023-08-19
P1,2324,2023-08-20,8821,Rio Ave,False,5,1,2,2,7,8,5,0.3333333333333333,0.5599999999999999,0.36,2023-08-13
P1,2324,2023-08-20,8813,Porto,True,5,5,0,0,12,4,15,1.0,0.96,0.6799999999999999,2023-08-14
P1,2324,2023-08-20,8820,Farense,False,5,1,1,3,4,14,4,0.26666666666666666,0.32,0.0,2023-08-12
