league_code,season,match_date,home_team,away_team,draw_open,draw_close,draw_delta
B1,2021,2020-08-08,Standard,Club Brugge,4.56,4.56,0.0
B1,2021,2020-08-08,Antwerp,Mouscron,5.11,5.11,0.0
B1,2021,2020-08-08,Club Brugge,Charleroi,4.0,4.0,0.0
B1,2021,2020-08-09,Mechelen,Anderlecht,3.53,3.53,0.0
B1,2021,2020-08-09,St Truiden,Gent,4.05,4.05,0.0
B1,2021,2020-08-09,Kortrijk,Waasland-Beveren,4.02,4.02,0.0
B1,2021,2020-08-09,Waregem,Gent,3.79,3.79,0.0
B1,2021,2020-08-10,Oostende,Beerschot VA,3.47,3.47,0.0
B1,2021,2020-08-10,Oud-Heverlee Leuven,Eupen,3.42,3.42,0.0
B1,2021,2020-08-14,Mouscron,Mechelen,3.48,3.48,0.0
B1,2021,2020-08-15,Gent,Kortrijk,4.95,4.95,0.0
B1,2021,2020-08-15,Charleroi,Oostende,4.64,4.64,0.0
B1,2021,2020-08-15,Gent,Oud-Heverlee Leuven,5.75,5.75,0.0
B1,2021,2020-08-16,Eupen,Club Brugge,4.54,4.54,0.0
B1,2021,2020-08-16,Anderlecht,St Truiden,4.6,4.6,0.0
B1,2021,2020-08-16,Club Brugge,Antwerp,3.74,3.74,0.0
B1,2021,2020-08-16,Beerschot VA,Waregem,3.42,3.42,0.0
B1,2021,2020-08-17,Waasland-Beveren,Standard,4.1,4.1,0.0
B1,2021,2020-08-21,Kortrijk,Eupen,3.36,3.36,0.0
B1,2021,2020-08-22,Oud-Heverlee Leuven,Charleroi,3.72,3.72,0.0
B1,2021,2020-08-22,Antwerp,Gent,3.34,3.34,0.0
B1,2021,2020-08-22,Waregem,Waasland-Beveren,3.92,3.92,0.0
B1,2021,2020-08-22,Mechelen,Club Brugge,3.75,3.75,0.0
B1,2021,2020-08-23,Anderlecht,Mouscron,4.68,4.68,0.0
B1,2021,2020-08-23,Club Brugge,Beerschot VA,5.35,5.35,0.0
B1,2021,2020-08-23,Standard,Gent,3.32,3.32,0.0
B1,2021,2020-08-24,St Truiden,Oostende,3.49,3.49,0.0
B1,2021,2020-08-28,Oostende,Anderlecht,3.67,3.67,0.0
B1,2021,2020-08-29,Waasland-Beveren,Oud-Heverlee Leuven,3.45,3.45,0.0
B1,2021,2020-08-29,Mouscron,Waregem,3.42,3.42,0.0
B1,2021,2020-08-29,Eupen,St Truiden,3.51,3.51,0.0
B1,2021,2020-08-29,Club Brugge,Kortrijk,3.42,3.42,0.0
B1,2021,2020-08-30,Charleroi,Antwerp,3.4,3.4,0.0
B1,2021,2020-08-30,Gent,Mechelen,3.91,3.91,0.0
B1,2021,2020-08-30,Beerschot VA,Standard,3.42,3.42,0.0
B1,2021,2020-08-30,Gent,Club Brugge,3.38,3.38,0.0
B1,2021,2020-09-11,Eupen,Gent,3.48,3.48,0.0
B1,2021,2020-09-12,Oud-Heverlee Leuven,Standard,3.63,3.63,0.0
B1,2021,2020-09-12,Club Brugge,Waasland-Beveren,8.1,8.1,0.0
B1,2021,2020-09-12,Mechelen,Oostende,3.71,3.71,0.0
B1,2021,2020-09-13,Anderlecht,Club Brugge,4.43,4.43,0.0
B1,2021,2020-09-13,St Truiden,Antwerp,3.71,3.71,0.0
